ts_ns,side,price,qty,buy_id,sell_id
1600000000392196226,BUY,127.93,10,18792,14903
1600000000392340274,BUY,127.93,10,18798,14909
1600000000392536193,BUY,127.93,10,18801,14921
1600000000392536193,BUY,127.93,10,18804,14939
1600000000392620449,BUY,127.93,10,18807,14945
1600000000392620449,BUY,127.93,10,18810,14981
1600000000392797474,BUY,127.93,10,18813,14993
1600000000392797474,BUY,127.93,10,18816,15011
1600000000392974817,BUY,127.93,10,18819,15017
1600000000392974817,BUY,127.93,10,18822,15053
1600000000393033944,BUY,127.93,10,18825,15059
1600000000393033944,BUY,127.93,10,18828,15071
1600000000393202195,BUY,127.93,10,18831,15083
1600000000393202195,BUY,127.93,10,18834,15107
1600000000393333358,BUY,127.93,10,18837,15113
1600000000393333358,BUY,127.93,10,18840,15182
1600000000393501637,BUY,127.93,10,18843,15188
1600000000393501637,BUY,127.93,10,18846,15218
1600000000393653461,BUY,127.93,10,18852,15224
1600000000393742125,BUY,127.93,10,18858,15230
1600000000393848920,BUY,127.93,10,18864,15236
1600000000394020649,BUY,127.93,10,18870,15266
1600000000394106728,BUY,127.93,10,18873,15272
1600000000394106728,BUY,127.93,10,18876,15302
1600000000394240953,BUY,127.93,10,18882,15314
1600000000394315212,BUY,127.93,10,18888,15320
1600000000394391783,BUY,127.93,10,18894,15332
1600000000394492902,BUY,127.93,10,18900,15389
1600000000394550911,BUY,127.93,10,18906,15395
1600000000394711121,BUY,127.93,10,18912,15401
1600000000394822950,BUY,127.93,10,18918,15407
1600000000394911180,BUY,127.93,10,18924,15413
1600000000402917784,BUY,127.91,10,19290,19085
1600000000403089082,BUY,127.91,10,19296,19091
1600000000403224572,BUY,127.91,10,19302,19133
1600000000403313837,BUY,127.91,10,19308,19139
1600000000403504500,BUY,127.91,10,19320,19145
1600000000403938042,BUY,127.91,10,19338,19151
1600000000404070635,BUY,127.91,10,19344,19175
1600000000404238125,BUY,127.91,10,19350,19181
1600000000404295437,BUY,127.91,10,19356,19199
1600000000404375790,BUY,127.91,10,19362,19205
1600000000404539534,BUY,127.91,10,19368,19211
1600000000404605726,BUY,127.91,10,19374,19217
1600000000404804248,BUY,127.91,10,19380,19223
1600000000404990752,BUY,127.91,10,19386,19229
1600000000405415002,BUY,127.91,10,19404,19235
1600000000405828250,BUY,127.91,10,19422,19247
1600000000406281452,BUY,127.91,10,19440,19253
1600000000406395466,BUY,127.91,10,19446,19259
1600000000406500722,BUY,127.91,10,19452,19292
1600000000406649465,BUY,127.91,10,19458,19091
1600000000406790655,BUY,127.91,10,19464,19133
1600000000406892370,BUY,127.91,10,19470,19139
1600000000406949836,BUY,127.91,10,19476,19145
1600000000407017473,BUY,127.91,10,19482,19151
1600000000407197897,BUY,127.91,10,19488,19175
1600000000407316642,BUY,127.91,10,19494,19352
1600000000407402959,BUY,127.91,10,19500,19199
1600000000407587109,BUY,127.91,10,19506,19358
1600000000407640652,BUY,127.91,10,19512,19205
1600000000407813442,BUY,127.91,10,19518,19211
1600000000407914494,BUY,127.91,10,19524,19376
1600000000407986558,BUY,127.91,10,19530,19382
1600000000408108845,BUY,127.91,10,19536,19400
1600000000408239287,BUY,127.91,10,19542,19247
1600000000408409837,BUY,127.91,10,19548,19442
1600000000408474262,BUY,127.91,10,19554,19292
1600000000408575743,BUY,127.91,10,19557,19454
1600000000408575743,BUY,127.91,10,19560,19298
1600000000408703090,BUY,127.91,10,19563,19133
1600000000408703090,BUY,127.91,10,19566,19316
1600000000408825407,BUY,127.91,10,19569,19145
1600000000408825407,BUY,127.91,10,19572,19340
1600000000408925937,BUY,127.91,10,19578,19181
1600000000409057036,BUY,127.91,10,19581,19352
1600000000409057036,BUY,127.91,10,19584,19199
1600000000409132924,BUY,127.91,10,19587,19502
1600000000409132924,BUY,127.91,10,19590,19508
1600000000409248760,BUY,127.91,10,19593,19211
1600000000409248760,BUY,127.91,10,19596,19229
1600000000409409238,BUY,127.91,10,19599,19400
1600000000409409238,BUY,127.91,10,19602,19253
1600000000409508228,BUY,127.91,10,19605,19442
1600000000409508228,BUY,127.91,10,19608,19292
1600000000409644772,BUY,127.91,10,19611,19454
1600000000409644772,BUY,127.91,10,19614,19139
1600000000409758399,BUY,127.91,10,19617,19151
1600000000409758399,BUY,127.91,10,19620,19352
1600000000409936744,BUY,127.91,10,19623,19496
1600000000409936744,BUY,127.91,10,19626,19358
1600000000410059587,BUY,127.91,10,19629,19508
1600000000410059587,BUY,127.91,10,19632,19382
1600000000410138838,BUY,127.91,10,19635,19229
1600000000410138838,BUY,127.91,10,19638,19247
1600000000410263256,BUY,127.91,10,19641,19085
1600000000410263256,BUY,127.91,10,19644,19454
1600000000410365876,BUY,127.91,10,19647,19133
1600000000410365876,BUY,127.91,10,19650,19352
1600000000410425916,BUY,127.91,10,19653,19508
1600000000410425916,BUY,127.91,10,19656,19229
1600000000410612957,BUY,127.91,10,19659,19085
1600000000410612957,BUY,127.91,10,19662,19352
1600000000410676119,BUY,127.91,10,19665,19508
1600000000410676119,BUY,127.91,10,19668,19085
1600000000410791554,BUY,127.91,10,19671,19442
1600000000410791554,BUY,127.92,10,19674,19163
1600000000410960058,BUY,127.92,10,19677,19283
1600000000410960058,BUY,127.92,10,19680,19331
1600000000411084725,BUY,127.92,10,19683,19397
1600000000411084725,BUY,127.92,10,19686,19427
1600000000411263383,BUY,127.92,10,19689,19460
1600000000411263383,BUY,127.92,10,19692,19478
1600000000411318420,BUY,127.92,10,19695,19514
1600000000411318420,BUY,127.92,10,19698,19526
1600000000411428946,BUY,127.92,10,19701,19544
1600000000411428946,BUY,127.92,10,19704,19574
1600000000411566860,BUY,127.92,10,19707,19157
1600000000411566860,BUY,127.92,10,19710,19277
1600000000411762625,BUY,127.92,10,19713,19325
1600000000411762625,BUY,127.92,10,19716,19391
1600000000411904787,BUY,127.92,10,19719,19415
1600000000411904787,BUY,127.92,10,19722,19460
1600000000412013877,BUY,127.92,10,19725,19514
1600000000412013877,BUY,127.92,10,19728,19544
1600000000412197400,BUY,127.92,10,19731,19550
1600000000412197400,BUY,127.92,10,19734,19163
1600000000412312960,BUY,127.92,10,19737,19277
1600000000412312960,BUY,127.92,10,19740,19325
1600000000412499994,BUY,127.92,10,19743,19460
1600000000412499994,BUY,127.92,10,19746,19538
1600000000412639546,BUY,127.92,10,19749,19544
1600000000412639546,BUY,127.92,10,19752,19283
1600000000412705990,BUY,127.92,10,19755,19325
1600000000412705990,BUY,127.92,10,19758,19514
1600000000412796433,BUY,127.92,10,19761,19544
1600000000412796433,BUY,127.92,10,19764,19460
1600000000412994011,BUY,127.92,10,19767,19514
1600000000412994011,BUY,127.92,10,19770,19325
1600000000413141240,BUY,127.92,10,19773,19460
1600000000413141240,BUY,127.92,10,19776,19460
1600000000413303554,BUY,127.92,10,19779,19460
1600000000413303554,BUY,127.93,10,19782,15419
1600000000413377802,BUY,127.93,10,19788,15425
1600000000413555323,BUY,127.93,10,19794,15431
1600000000413673331,BUY,127.93,10,19800,15437
1600000000413783640,BUY,127.93,10,19806,15443
1600000000413876877,BUY,127.93,10,19812,15455
1600000000414053844,BUY,127.93,10,19818,15476
1600000000414111948,BUY,127.93,10,19824,15482
1600000000414245178,BUY,127.93,10,19830,15488
1600000000414385444,BUY,127.93,10,19836,15494
1600000000414470424,BUY,127.93,10,19839,15518
1600000000414470424,BUY,127.93,10,19842,15530
1600000000414595414,BUY,127.93,10,19845,15536
1600000000414595414,BUY,127.93,10,19848,15548
1600000000414654968,BUY,127.93,10,19851,15554
1600000000414654968,BUY,127.93,10,19854,15572
1600000000414796017,BUY,127.93,10,19857,15578
1600000000414796017,BUY,127.93,10,19860,15596
1600000000414894184,BUY,127.93,10,19863,15641
1600000000414894184,BUY,127.93,10,19866,15653
1600000000415011422,BUY,127.93,10,19869,15659
1600000000415011422,BUY,127.93,10,19872,15677
1600000000415078460,BUY,127.93,10,19875,15683
1600000000415078460,BUY,127.93,10,19878,15707
1600000000415263803,BUY,127.93,10,19881,15713
1600000000415263803,BUY,127.93,10,19884,15734
1600000000415341200,BUY,127.93,10,19887,15740
1600000000415341200,BUY,127.93,10,19890,15758
1600000000415465691,BUY,127.93,10,19893,15776
1600000000415465691,BUY,127.93,10,19896,16052
1600000000415545293,BUY,127.93,10,19899,16058
1600000000415545293,BUY,127.93,10,19902,16076
1600000000415649764,BUY,127.93,10,19905,16082
1600000000415649764,BUY,127.93,10,19908,16094
1600000000415796845,BUY,127.93,10,19911,16100
1600000000415796845,BUY,127.93,10,19914,16118
1600000000415869961,BUY,127.93,10,19917,16124
1600000000415869961,BUY,127.93,10,19920,16142
1600000000415926635,BUY,127.93,10,19923,16148
1600000000415926635,BUY,127.93,10,19926,16160
1600000000416125176,BUY,127.93,10,19929,16166
1600000000416125176,BUY,127.93,10,19932,18188
1600000000416180622,BUY,127.93,10,19935,18200
1600000000416180622,BUY,127.93,10,19938,18212
1600000000416355431,BUY,127.93,10,19941,18218
1600000000416355431,BUY,127.93,10,19944,18230
1600000000416426191,BUY,127.93,10,19947,18236
1600000000416426191,BUY,127.93,10,19950,18248
1600000000416478154,BUY,127.93,10,19953,18254
1600000000416478154,BUY,127.93,10,19956,18266
1600000000416636435,BUY,127.93,10,19959,18272
1600000000416636435,BUY,127.93,10,19962,18284
1600000000416691612,BUY,127.93,10,19965,18290
1600000000416691612,BUY,127.93,10,19968,18308
1600000000416752772,BUY,127.93,10,19971,18314
1600000000416752772,BUY,127.93,10,19974,18326
1600000000416905648,BUY,127.93,10,19977,18332
1600000000416905648,BUY,127.93,10,19980,18389
1600000000416963191,BUY,127.93,10,19983,18416
1600000000416963191,BUY,127.93,10,19986,18434
1600000000417120402,BUY,127.93,10,19989,18440
1600000000417120402,BUY,127.93,10,19992,18536
1600000000417209680,BUY,127.93,10,19995,18542
1600000000417209680,BUY,127.93,10,19998,18554
1600000000417407973,BUY,127.93,10,20001,18560
1600000000417407973,BUY,127.93,10,20004,18572
1600000000417592368,BUY,127.93,10,20007,18698
1600000000417592368,BUY,127.93,10,20010,10619
1600000000417694473,BUY,127.93,10,20013,10643
1600000000417694473,BUY,127.93,10,20016,11981
1600000000417820624,BUY,127.93,10,20019,11987
1600000000417820624,BUY,127.93,10,20022,13883
1600000000417937592,BUY,127.93,10,20025,13889
1600000000417937592,BUY,127.93,10,20028,13907
1600000000418051422,BUY,127.93,10,20031,13913
1600000000418051422,BUY,127.93,10,20034,13937
1600000000418175389,BUY,127.93,10,20037,14003
1600000000418175389,BUY,127.93,10,20040,18758
1600000000418364791,BUY,127.93,10,20043,14099
1600000000418364791,BUY,127.93,10,20046,14171
1600000000418423402,BUY,127.93,10,20049,14195
1600000000418423402,BUY,127.93,10,20052,14255
1600000000418487274,BUY,127.93,10,20055,14267
1600000000418487274,BUY,127.93,10,20058,14831
1600000000418586729,BUY,127.93,10,20061,14891
1600000000418586729,BUY,127.93,10,20064,18794
1600000000418671659,BUY,127.93,10,20067,14933
1600000000418671659,BUY,127.93,10,20070,14975
1600000000418793681,BUY,127.93,10,20073,14993
1600000000418793681,BUY,127.93,10,20076,15017
1600000000418906395,BUY,127.93,10,20079,15065
1600000000418906395,BUY,127.93,10,20082,15083
1600000000419081301,BUY,127.93,10,20085,15176
1600000000419081301,BUY,127.93,10,20088,15200
1600000000419240023,BUY,127.93,10,20091,18848
1600000000419240023,BUY,127.93,10,20094,15230
1600000000419356727,BUY,127.93,10,20097,18866
1600000000419356727,BUY,127.93,10,20100,15272
1600000000419407142,BUY,127.93,10,20103,18878
1600000000419407142,BUY,127.93,10,20106,18884
1600000000419533583,BUY,127.93,10,20109,15332
1600000000419533583,BUY,127.93,10,20112,15389
1600000000419695319,BUY,127.93,10,20115,18908
1600000000419695319,BUY,127.93,10,20118,15407
1600000000419816098,BUY,127.93,10,20121,18935
1600000000419816098,BUY,127.93,10,20124,18965
1600000000419954542,BUY,127.93,10,20127,18983
1600000000419954542,BUY,127.93,10,20130,19301
1600000000420108990,BUY,127.93,10,20133,19319
1600000000420108990,BUY,127.93,10,20136,19343
1600000000420168878,BUY,127.93,10,20139,19355
1600000000420168878,BUY,127.93,10,20142,19367
1600000000420343668,BUY,127.93,10,20145,19385
1600000000420343668,BUY,127.93,10,20148,19439
1600000000420452433,BUY,127.93,10,20151,19457
1600000000420452433,BUY,127.93,10,20154,19505
1600000000420518368,BUY,127.93,10,20157,19562
1600000000420518368,BUY,127.93,10,20160,19586
1600000000420641370,BUY,127.93,10,20163,19598
1600000000420641370,BUY,127.93,10,20166,19622
1600000000420772001,BUY,127.93,10,20169,19628
1600000000420772001,BUY,127.93,10,20172,19706
1600000000420823321,BUY,127.93,10,20175,19730
1600000000420823321,BUY,127.93,10,20178,19754
1600000000420919353,BUY,127.93,10,20181,19766
1600000000420919353,BUY,127.93,10,20184,15419
1600000000421047116,BUY,127.93,10,20190,19784
1600000000421246095,BUY,127.93,10,20193,15425
1600000000421246095,BUY,127.93,10,20196,15431
1600000000421334097,BUY,127.93,10,20199,19796
1600000000421334097,BUY,127.93,10,20202,15443
1600000000421423009,BUY,127.93,10,20205,19808
1600000000421423009,BUY,127.93,10,20208,15476
1600000000421473561,BUY,127.93,10,20211,19820
1600000000421473561,BUY,127.93,10,20214,19826
1600000000421543701,BUY,127.93,10,20217,15488
1600000000421543701,BUY,127.93,10,20220,15494
1600000000421679292,BUY,127.93,10,20223,15518
1600000000421679292,BUY,127.93,10,20226,15530
1600000000421762659,BUY,127.93,10,20229,15536
1600000000421762659,BUY,127.93,10,20232,15554
1600000000421836720,BUY,127.93,10,20235,15560
1600000000421836720,BUY,127.93,10,20238,15590
1600000000421983310,BUY,127.93,10,20241,15596
1600000000421983310,BUY,127.93,10,20244,15647
1600000000422075434,BUY,127.93,10,20247,15653
1600000000422075434,BUY,127.93,10,20250,15671
1600000000422258488,BUY,127.93,10,20253,15677
1600000000422258488,BUY,127.93,10,20256,15713
1600000000422424810,BUY,127.93,10,20259,15728
1600000000422424810,BUY,127.93,10,20262,15740
1600000000422580944,BUY,127.93,10,20265,15752
1600000000422580944,BUY,127.93,10,20268,15776
1600000000422666709,BUY,127.93,10,20271,15782
1600000000422666709,BUY,127.93,10,20274,16070
1600000000422799315,BUY,127.93,10,20280,16076
1600000000422945737,BUY,127.93,10,20283,16082
1600000000422945737,BUY,127.93,10,20286,16100
1600000000423105647,BUY,127.93,10,20289,16112
1600000000423105647,BUY,127.93,10,20292,16124
1600000000423210328,BUY,127.93,10,20295,16136
1600000000423210328,BUY,127.93,10,20298,16148
1600000000423322677,BUY,127.93,10,20301,16154
1600000000423322677,BUY,127.93,10,20304,16184
1600000000423472740,BUY,127.93,10,20307,18188
1600000000423472740,BUY,127.93,10,20310,18218
1600000000423586214,BUY,127.93,10,20313,18224
1600000000423586214,BUY,127.93,10,20316,18242
1600000000423658806,BUY,127.93,10,20319,18248
1600000000423658806,BUY,127.93,10,20322,18260
1600000000423821002,BUY,127.93,10,20325,18266
1600000000423821002,BUY,127.93,10,20328,18290
1600000000423894620,BUY,127.93,10,20331,18302
1600000000423894620,BUY,127.93,10,20334,18314
1600000000423996252,BUY,127.93,10,20337,18320
1600000000423996252,BUY,127.93,10,20340,18344
1600000000424192733,BUY,127.93,10,20343,18389
1600000000424192733,BUY,127.93,10,20346,18434
1600000000424252262,BUY,127.93,10,20349,18440
1600000000424252262,BUY,127.93,10,20352,18536
1600000000424424426,BUY,127.93,10,20355,18542
1600000000424424426,BUY,127.93,10,20358,18560
1600000000424498580,BUY,127.93,10,20361,18566
1600000000424498580,BUY,127.93,10,20364,18686
1600000000424581462,BUY,127.93,10,20367,18698
1600000000424581462,BUY,127.93,10,20370,10637
1600000000424676379,BUY,127.93,10,20373,10643
1600000000424676379,BUY,127.93,10,20376,11987
1600000000424808867,BUY,127.93,10,20379,11993
1600000000424808867,BUY,127.93,10,20382,13895
1600000000424874568,BUY,127.93,10,20385,13907
1600000000424874568,BUY,127.93,10,20388,14003
1600000000424992793,BUY,127.93,10,20391,14087
1600000000424992793,BUY,127.93,10,20394,14189
1600000000425162071,BUY,127.93,10,20397,14201
1600000000425162071,BUY,127.93,10,20400,14279
1600000000425215059,BUY,127.93,10,20403,14867
1600000000425215059,BUY,127.93,10,20406,14921
1600000000425300978,BUY,127.93,10,20409,14945
1600000000425300978,BUY,127.93,10,20412,14981
1600000000425359991,BUY,127.93,10,20415,15011
1600000000425359991,BUY,127.93,10,20418,15059
1600000000425544637,BUY,127.93,10,20421,15113
1600000000425544637,BUY,127.93,10,20424,15200
1600000000425602475,BUY,127.93,10,20427,18854
1600000000425602475,BUY,127.93,10,20430,15236
1600000000425683843,BUY,127.93,10,20433,15266
1600000000425683843,BUY,127.93,10,20436,15302
1600000000425766071,BUY,127.93,10,20439,18890
1600000000425766071,BUY,127.93,10,20442,15389
1600000000425862168,BUY,127.93,10,20445,15401
1600000000425862168,BUY,127.93,10,20448,18929
1600000000426058063,BUY,127.93,10,20451,18965
1600000000426058063,BUY,127.93,10,20454,18983
1600000000426237865,BUY,127.93,10,20457,19307
1600000000426237865,BUY,127.93,10,20460,19337
1600000000426326198,BUY,127.93,10,20463,19355
1600000000426326198,BUY,127.93,10,20466,19379
1600000000426380633,BUY,127.93,10,20469,19421
1600000000426380633,BUY,127.93,10,20472,19445
1600000000426469051,BUY,127.93,10,20475,19499
1600000000426469051,BUY,127.93,10,20478,19556
1600000000426577006,BUY,127.93,10,20481,19586
1600000000426577006,BUY,127.93,10,20484,19622
1600000000426686513,BUY,127.93,10,20487,19646
1600000000426686513,BUY,127.93,10,20490,19730
1600000000426787546,BUY,127.93,10,20493,19754
1600000000426787546,BUY,127.93,10,20496,19778
1600000000426910518,BUY,127.93,10,20499,20186
1600000000426910518,BUY,127.93,10,20502,15425
1600000000427062530,BUY,127.93,10,20505,19802
1600000000427062530,BUY,127.93,10,20508,19808
1600000000427159749,BUY,127.93,10,20511,15476
1600000000427159749,BUY,127.93,10,20514,15488
1600000000427356344,BUY,127.93,10,20517,15518
1600000000427356344,BUY,127.93,10,20520,15548
1600000000427438670,BUY,127.93,10,20523,15578
1600000000427438670,BUY,127.93,10,20526,15596
1600000000427601296,BUY,127.93,10,20529,15671
1600000000427601296,BUY,127.93,10,20532,15713
1600000000427782493,BUY,127.93,10,20535,15740
1600000000427782493,BUY,127.93,10,20538,15758
1600000000427899228,BUY,127.93,10,20541,15782
1600000000427899228,BUY,127.93,10,20544,16076
1600000000428053624,BUY,127.93,10,20547,16112
1600000000428053624,BUY,127.93,10,20550,16142
1600000000428119999,BUY,127.93,10,20553,16166
1600000000428119999,BUY,127.93,10,20556,18212
1600000000428303782,BUY,127.93,10,20559,18254
1600000000428303782,BUY,127.93,10,20562,18302
1600000000428362964,BUY,127.93,10,20565,18344
1600000000428362964,BUY,127.93,10,20568,18440
1600000000428506141,BUY,127.93,10,20571,18542
1600000000428506141,BUY,127.93,10,20574,18566
1600000000428651207,BUY,127.93,10,20577,18698
1600000000428651207,BUY,127.93,10,20580,10637
1600000000428825608,BUY,127.93,10,20583,11981
1600000000428825608,BUY,127.93,10,20586,13889
1600000000428963756,BUY,127.93,10,20589,14003
1600000000428963756,BUY,127.93,10,20592,14189
1600000000429117562,BUY,127.93,10,20595,18794
1600000000429117562,BUY,127.93,10,20598,14975
1600000000429311554,BUY,127.93,10,20601,14993
1600000000429311554,BUY,127.93,10,20604,15017
1600000000429383698,BUY,127.93,10,20607,15113
1600000000429383698,BUY,127.93,10,20610,18854
1600000000429553968,BUY,127.93,10,20613,15236
1600000000429553968,BUY,127.93,10,20616,18884
1600000000429737605,BUY,127.93,10,20619,18896
1600000000429737605,BUY,127.93,10,20622,18908
1600000000429876514,BUY,127.93,10,20625,18959
1600000000429876514,BUY,127.93,10,20628,18977
1600000000430057175,BUY,127.93,10,20631,19307
1600000000430057175,BUY,127.93,10,20634,19385
1600000000430140974,BUY,127.93,10,20637,19505
1600000000430140974,BUY,127.93,10,20640,19586
1600000000430225484,BUY,127.93,10,20643,19628
1600000000430225484,BUY,127.93,10,20646,19748
1600000000430363403,BUY,127.93,10,20649,19784
1600000000430363403,BUY,127.93,10,20652,19802
1600000000430526446,BUY,127.93,10,20655,15476
1600000000430526446,BUY,127.93,10,20658,15488
1600000000430629688,BUY,127.93,10,20661,15536
1600000000430629688,BUY,127.93,10,20664,15590
1600000000430726234,BUY,127.93,10,20667,15659
1600000000430726234,BUY,127.93,10,20670,15734
1600000000430846173,BUY,127.93,10,20673,15752
1600000000430846173,BUY,127.93,10,20676,16076
1600000000431017438,BUY,127.93,10,20679,16136
1600000000431017438,BUY,127.93,10,20682,18212
1600000000431072335,BUY,127.93,10,20685,18302
1600000000431072335,BUY,127.93,10,20688,18434
1600000000431253570,BUY,127.93,10,20691,18542
1600000000431253570,BUY,127.93,10,20694,10619
1600000000431356110,BUY,127.93,10,20697,11993
1600000000431356110,BUY,127.93,10,20700,14171
1600000000431436140,BUY,127.93,10,20703,14867
1600000000431436140,BUY,127.93,10,20706,14975
1600000000431541453,BUY,127.93,10,20709,15017
1600000000431541453,BUY,127.93,10,20712,18848
1600000000431719523,BUY,127.93,10,20715,18884
1600000000431719523,BUY,127.93,10,20718,18908
1600000000431799393,BUY,127.93,10,20721,18965
1600000000431799393,BUY,127.93,10,20724,19385
1600000000431965958,BUY,127.93,10,20727,19622
1600000000431965958,BUY,127.93,10,20730,20186
1600000000432140661,BUY,127.93,10,20733,19814
1600000000432140661,BUY,127.93,10,20736,15488
1600000000432247916,BUY,127.93,10,20739,15578
1600000000432247916,BUY,127.93,10,20742,15659
1600000000432390323,BUY,127.93,10,20745,15740
1600000000432390323,BUY,127.93,10,20748,16076
1600000000432558275,BUY,127.93,10,20751,18188
1600000000432558275,BUY,127.93,10,20754,18344
1600000000432717671,BUY,127.93,10,20757,18698
1600000000432717671,BUY,127.93,10,20760,14171
1600000000432791345,BUY,127.93,10,20763,18848
1600000000432791345,BUY,127.93,10,20766,18959
1600000000432979007,BUY,127.93,10,20769,19748
1600000000432979007,BUY,127.93,10,20772,19814
1600000000433069433,BUY,127.93,10,20775,15536
1600000000433069433,BUY,127.93,10,20778,20276
1600000000433169017,BUY,127.93,10,20781,18302
1600000000433169017,BUY,127.93,10,20784,14003
1600000000433292268,BUY,127.93,10,20787,18959
1600000000433292268,BUY,127.93,10,20790,15536
1600000000433411621,BUY,127.93,10,20793,18302
1600000000433411621,BUY,127.93,10,20796,15488
1600000000433556650,BUY,127.93,10,20799,18188
1600000000433556650,BUY,127.93,10,20802,15488
1600000000433689640,BUY,127.94,10,20805,13949
1600000000433689640,BUY,127.94,10,20808,13973
1600000000433744240,BUY,127.94,10,20811,13991
1600000000433744240,BUY,127.94,10,20814,14027
1600000000433902526,BUY,127.94,10,20817,14045
1600000000433902526,BUY,127.94,10,20820,14063
1600000000433986288,BUY,127.94,10,20823,14081
1600000000433986288,BUY,127.94,10,20826,14117
1600000000434155294,BUY,127.94,10,20829,14135
1600000000434155294,BUY,127.94,10,20832,14153
1600000000434344036,BUY,127.94,10,20835,14915
1600000000434344036,BUY,127.94,10,20838,15077
1600000000434411377,BUY,127.94,10,20841,15131
1600000000434411377,BUY,127.94,10,20844,15143
1600000000434556517,BUY,127.94,10,20847,15155
1600000000434556517,BUY,127.94,10,20850,15167
1600000000434690591,BUY,127.94,10,20853,15215
1600000000434690591,BUY,127.94,10,20856,15257
1600000000434757606,BUY,127.94,10,20859,15287
1600000000434757606,BUY,127.94,10,20862,15311
1600000000434917786,BUY,127.94,10,20865,15347
1600000000434917786,BUY,127.94,10,20868,15371
1600000000435092367,BUY,127.94,10,20871,15449
1600000000435092367,BUY,127.94,10,20874,15473
1600000000435192216,BUY,127.94,10,20877,15512
1600000000435192216,BUY,127.94,10,20880,15611
1600000000435356935,BUY,127.94,10,20883,15629
1600000000435356935,BUY,127.94,10,20886,15695
1600000000435422787,BUY,127.94,10,20889,15764
1600000000435422787,BUY,127.94,10,20892,15788
1600000000435528148,BUY,127.94,10,20895,15794
1600000000435528148,BUY,127.94,10,20898,15872
1600000000435689942,BUY,127.94,10,20901,15878
1600000000435689942,BUY,127.94,10,20904,15890
1600000000435802297,BUY,127.94,10,20907,15896
1600000000435802297,BUY,127.94,10,20910,15968
1600000000435977070,BUY,127.94,10,20913,15980
1600000000435977070,BUY,127.94,10,20916,16004
1600000000436054480,BUY,127.94,10,20919,16010
1600000000436054480,BUY,127.94,10,20922,16028
1600000000436245447,BUY,127.94,10,20925,16040
1600000000436245447,BUY,127.94,10,20928,16172
1600000000436329371,BUY,127.94,10,20931,16178
1600000000436329371,BUY,127.94,10,20934,16202
1600000000436491993,BUY,127.94,10,20937,17306
1600000000436491993,BUY,127.94,10,20940,17324
1600000000436612824,BUY,127.94,10,20943,17330
1600000000436612824,BUY,127.94,10,20946,17342
1600000000436806160,BUY,127.94,10,20949,17348
1600000000436806160,BUY,127.94,10,20952,17366
1600000000436884198,BUY,127.94,10,20955,17444
1600000000436884198,BUY,127.94,10,20958,18182
1600000000437051134,BUY,127.94,10,20961,18194
1600000000437051134,BUY,127.94,10,20964,18353
1600000000437110270,BUY,127.94,10,20967,18359
1600000000437110270,BUY,127.94,10,20970,18377
1600000000437173483,BUY,127.94,10,20973,18383
1600000000437173483,BUY,127.94,10,20976,18407
1600000000437332029,BUY,127.94,10,20979,18425
1600000000437332029,BUY,127.94,10,20982,18458
1600000000437409460,BUY,127.94,10,20985,18476
1600000000437409460,BUY,127.94,10,20988,18506
1600000000437501750,BUY,127.94,10,20991,18518
1600000000437501750,BUY,127.94,10,20994,18578
1600000000437648565,BUY,127.94,10,20997,18590
1600000000437648565,BUY,127.94,10,21000,18602
1600000000437828939,BUY,127.94,10,21003,18668
1600000000437828939,BUY,127.94,10,21006,18710
1600000000437921686,BUY,127.94,10,21009,18722
1600000000437921686,BUY,127.94,10,21012,18734
1600000000438047660,BUY,127.94,10,21015,18752
1600000000438047660,BUY,127.94,10,21018,18776
1600000000438177423,BUY,127.94,10,21021,18788
1600000000438177423,BUY,127.94,10,21024,18812
1600000000438356555,BUY,127.94,10,21027,18824
1600000000438356555,BUY,127.94,10,21030,18836
1600000000438479549,BUY,127.94,10,21033,18842
1600000000438479549,BUY,127.94,10,21036,19451
1600000000438598564,BUY,127.94,10,21039,19463
1600000000438598564,BUY,127.94,10,21042,19481
1600000000438794523,BUY,127.94,10,21045,19487
1600000000438794523,BUY,127.94,10,21048,19517
1600000000438844574,BUY,127.94,10,21051,19523
1600000000438844574,BUY,127.94,10,21054,19535
1600000000438962269,BUY,127.94,10,21057,19541
1600000000438962269,BUY,127.94,10,21060,19577
1600000000439040760,BUY,127.94,10,21063,19640
1600000000439040760,BUY,127.94,10,21066,19664
1600000000439106840,BUY,127.94,10,21069,19670
1600000000439106840,BUY,127.94,10,21072,19688
1600000000439191720,BUY,127.94,10,21075,19700
1600000000439191720,BUY,127.94,10,21078,19724
1600000000439352776,BUY,127.94,10,21081,19742
1600000000439352776,BUY,127.94,10,21084,19844
1600000000439450137,BUY,127.94,10,21087,19862
1600000000439450137,BUY,127.94,10,21090,19886
1600000000439587822,BUY,127.94,10,21093,20174
1600000000439587822,BUY,127.94,10,21096,20198
1600000000439718697,BUY,127.94,10,21099,20204
1600000000439718697,BUY,127.94,10,21102,20216
1600000000439863538,BUY,127.94,10,21105,20234
1600000000439863538,BUY,127.94,10,21108,20258
1600000000440061203,BUY,127.94,10,21111,20282
1600000000440061203,BUY,127.94,10,21114,13961
1600000000440258442,BUY,127.94,10,21117,13973
1600000000440258442,BUY,127.94,10,21120,13991
1600000000440396533,BUY,127.94,10,21123,14021
1600000000440396533,BUY,127.94,10,21126,14039
1600000000440479538,BUY,127.94,10,21129,14045
1600000000440479538,BUY,127.94,10,21132,14075
